campaign_id,campaign_name,audience_size,persuadables_pct,sure_things_pct,lost_causes_pct,do_not_disturb_pct,unknown_pct,persuadables_count,sure_things_count,lost_causes_count,do_not_disturb_count,unknown_count,segment_estimation_method,segment_confidence,segment_rationale
CMP_4430,Glide Cruises 2026 - Cross-sell Drive,238918,36,22,22,8,12,86011,52562,52562,19113,28670,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure. Missing or vague budget reduces confidence in reachable persuadables.
CMP_4431,Saltwater Co. MENA - Lead Gen,335683,25,20,20,13,22,83921,67137,67136,43638,73851,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_4432,NorthExpo Q1 2027 - Event Reg Push,379049,29,22,22,8,19,109925,83391,83391,30323,72019,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Specific channels improve match quality and reduce unknown exposure.
CMP_4433,ShopHaven - Win-Back #2,711331,36,27,17,10,10,256080,192059,120926,71133,71133,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4434,ScholarPath Black Friday - Lead Gen,166544,28,21,20,13,18,46633,34975,33309,21650,29977,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4435,Northbeam Consulting Winter - Upsell Wave #2,66304,24,21,21,8,26,15913,13924,13923,5304,17240,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_4436,MediBridge 2027 - Lead Gen,392136,25,20,20,13,22,98035,78427,78427,50977,86270,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_4437,Forge Accounting v3 - Trial Conversion Push,43007,39,21,18,7,15,16773,9032,7741,3010,6451,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_4438,Apex Workspace v5 - Upsell Wave,58112,34,22,21,8,15,19759,12785,12204,4648,8716,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4439,OrbitHR LATAM - Lead Gen,48487,31,21,21,8,19,15031,10183,10183,3878,9212,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_4440,Vaulted v5 - Trial Conversion Push,371969,40,21,18,13,8,148788,78114,66955,48355,29757,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_4441,Sterling Federal v6 - Renewal Drive,198104,32,21,21,14,12,63394,41602,41602,27734,23772,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_4442,FitFuel Winter - Seasonal Promo,402570,13,26,19,15,27,52334,104669,76488,60385,108694,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_4443,Maple & Oak v7 - Retention Sprint,716905,41,21,19,8,11,293932,150551,136211,57352,78859,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4444,MediBridge Tax Season - Awareness #2,425572,32,21,21,14,12,136184,89370,89370,59580,51068,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_4445,Velocity Wireless Summer - App Adoption,562144,34,22,21,8,15,191129,123672,118051,44971,84321,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4446,Northstar Mutual v6 - Renewal Drive,340816,32,21,21,14,12,109062,71572,71571,47714,40897,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_4447,Northbeam Consulting Q1 2026 - Upsell Wave,48999,24,21,21,8,26,11760,10290,10290,3919,12740,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_4448,Apex Legal UK - Trial Conversion Push,44793,41,21,19,8,11,18366,9407,8510,3583,4927,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_4449,ZestMart Holiday - Loyalty Boost,1542508,19,27,20,10,24,293076,416478,308502,154250,370202,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
CMP_4450,MarketRise US - Renewal Drive,1319134,24,21,21,8,26,316593,277018,277018,105530,342975,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence.
