historical_campaign_id,campaign_name,industry,campaign_type,audience_type,channels,budget,audience_size,treated_count,control_count,treated_conversion_rate,control_conversion_rate,incremental_lift_points,relative_uplift_percent,revenue_per_conversion,campaign_revenue,negative_response_rate,unsubscribe_rate,complaint_rate,notes
HIST_2358,Beacon Life - Lead Gen #3,Insurance,Lead Generation,Specific,"Display, Email, Direct Mail, Paid Search",720000,340485,268343,72142,4737.59,6.48,4731.11,73011.0,780,9961770288.76,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2359,RetailNext World v2 - Renewal Drive,Events,Renewal,Broad,"Email, Organic Social, Paid Social (LinkedIn), PR, Webinar",150000,253279,193793,59486,75.58,72.53,3.05,4.2,520,82222091.33,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2360,Velocity Wireless Tax Season - Renewal Drive,Telecom,Renewal,Specific,"SMS, Paid Search, Display, Email",120500,636797,495593,141204,86.5,79.67,6.83,8.6,470,192743322.25,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2361,Edulane EMEA - Lead Gen,Education,Lead Generation,Specific,"YouTube, Email, Paid Social (Meta), Webinar",17000,179811,140812,38999,9.7,8.48,1.22,14.4,360,164900.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2362,Truecover - Lead Gen #2,Insurance,Lead Generation,Specific,digital,723000,372269,284647,87622,7.33,1.17,6.16,526.5,780,7960221.67,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2363,MarketRise Q3 2026 - Win-Back,E-commerce,Customer Reactivation,Broad,email and ads,160000,1400048,1092818,307230,2.56,1.57,0.99,63.1,95,2122963.33,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2364,OakClinic Network 2027 - App Adoption,Healthcare,App Adoption,Specific,"Email, Direct Mail, Paid Search, Display",690000,362323,296931,65392,81907.23,16.91,81890.32,484271.6,540,126881883879.5,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2365,Apex Legal Q1 2026 - Trial Conversion Push,Professional Services,Trial-to-Paid Conversion,Broad,"Content Syndication, Email, Webinar, Paid Social (LinkedIn), PR",24000,43721,35626,8095,6.99,1.67,5.32,318.6,1800,4451385.78,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2366,Apex Legal 2027 - Seasonal Promo #2,Professional Services,Seasonal Promotion,Specific,"Webinar, Email, Content Syndication, Paid Social (LinkedIn), PR",120000,32165,24817,7348,5.5,3.85,1.65,42.9,1800,660000.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2367,Lumen Home v3 - Lead Gen,B2C Retail,Lead Generation,Broad,"SMS, OOH, Connected TV, Influencer, Display",397000,1662437,1290495,371942,7.69,6.32,1.37,21.7,110,9784719.86,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2368,ZestMart Open Enrollment - Trial Conversion Push,E-commerce,Trial-to-Paid Conversion,Specific,"Paid Social (Meta), Display, SMS",198000,410957,326194,84763,19.6,17.97,1.63,9.1,95,4859019.34,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2369,Lumen+ Holiday - Renewal Drive #2,Consumer Subscription,Renewal,Specific,"In-app, Push Notifications",335000,149589,115354,34235,74.66,72.43,2.23,3.1,140,10452.4,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2370,FitFuel v9 - Trial Conversion Push,Consumer Subscription,Trial-to-Paid Conversion,Specific,email and ads,315000,230846,178538,52308,4.79,2.61,2.18,83.5,140,965207.99,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2371,AuroraWear - Win-Back,B2C Retail,Customer Reactivation,Broad,"OOH, Paid Social (Meta)",330000,1589691,1268392,321299,7.1,1.08,6.02,557.4,110,7089238.53,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2372,Lumio Wallet APAC - Upsell Wave,Fintech,Upsell,Broad,social,43000,763139,599503,163636,7.32,6.5,0.82,12.6,420,8774737.27,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2373,DataPilot US - Lead Gen,B2B SaaS,Lead Generation,Broad,paid media,220000,78866,60565,18301,8.89,7.47,1.42,19.0,1200,10668.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2374,ZestMart Q3 2026 - Retention Sprint,E-commerce,Retention,Specific,"SMS, Push Notifications, Paid Social (Meta), Affiliate, Paid Search",360000,836355,675026,161329,1.9,1.77,0.13,7.3,95,1107457.75,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2375,ScholarPath Q4 2026 - Renewal Drive,Education,Renewal,Broad,paid media,35500,315639,244274,71365,80.71,75.59,5.12,6.8,360,34299554.69,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2376,Apex Legal Winter - Renewal Drive #2,Professional Services,Renewal,Broad,paid media,139000,58249,45698,12551,84.38,73.66,10.72,14.6,1800,33087929.4,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2377,DevForge Live US - Trial Conversion Push,Events,Trial-to-Paid Conversion,Specific,social and email,170000,189549,148768,40781,19.47,13.24,6.23,47.1,520,10957840.61,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2378,ShopHaven DACH - Win-Back,E-commerce,Customer Reactivation,Broad,online,474500,1325134,1026657,298477,9.17,5.68,3.49,61.4,95,863483.88,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2379,Anchor National v4 - Trial Conversion Push,Banking,Trial-to-Paid Conversion,Broad,"Programmatic, Display, Paid Search",466500,640016,486507,153509,7.67,1.69,5.98,353.8,650,22271774.01,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2380,MarketRise - Awareness #4,E-commerce,Awareness,Specific,"Email, Push Notifications, SMS, Paid Search",305000,422993,334510,88483,49.1,42.19,6.91,16.4,95,1713000.31,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2381,FiberOne Black Friday - Win-Back,Telecom,Customer Reactivation,Specific,"SMS, Paid Search, Direct Mail, OOH, Email",535000,597085,464435,132650,2.69,1.38,1.31,94.9,470,5981782.59,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2382,Stackr LATAM - Win-Back,Fintech,Customer Reactivation,Specific,email and ads,103000,306465,234765,71700,3.29,1.48,1.81,122.3,420,2640343.44,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2383,GrowthSummit 2026 - Win-Back,Events,Customer Reactivation,Broad,"Paid Social (LinkedIn), Email, Webinar, Organic Social, PR",98000,259118,208296,50822,15.09,2.88,12.21,424.0,520,16794584.51,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2384,Forge Accounting 2027 - Launch,Professional Services,Product Launch,Broad,"Email, PR, Webinar, Content Syndication",9000,40949,31403,9546,4.15,2.77,1.38,49.8,1800,2277304.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2385,Vaulted v9 - Seasonal Promo,Fintech,Seasonal Promotion,Broad,"Influencer, Paid Social (Meta)",65000,402565,316093,86472,2.58,1.72,0.86,50.0,420,167700.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2386,GrowthSummit Cyber Monday - Event Reg Push,Events,Event Registration,Broad,social,145500,393980,304641,89339,7.7,7.06,0.64,9.1,520,1120350.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2387,PayLane 2026 - Upsell Wave,Fintech,Upsell,Broad,email and ads,115000,607805,463604,144201,7.31,5.98,1.33,22.2,420,2327002.83,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2388,Helix DevTools Spring - Launch,B2B SaaS,Product Launch,Broad,"Webinar, Paid Social (LinkedIn), Account-Based Marketing, Content Syndication",160000,57065,46706,10359,4861.34,4606.21,255.13,5.5,1200,5833608.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2389,Wayfare MENA - Upsell Wave,Travel,Upsell,Specific,"Connected TV, Display",40000,256624,206942,49682,5.59,2.68,2.91,108.6,880,7208202.14,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2390,FitFuel - Lead Gen #2,Consumer Subscription,Lead Generation,Specific,social,120000,206411,159966,46445,7.59,6.28,1.31,20.9,140,1062.6,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2391,MediBridge - Retention Sprint #2,Healthcare,Retention,Broad,"Paid Search, Display, PR",217500,739566,583300,156266,1.93,1.76,0.17,9.7,540,5380013.57,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2392,EmberKitchen v3 - Cross-sell Drive,B2C Retail,Cross-sell,Specific,digital,399500,666197,525103,141094,7.33,6.56,0.77,11.7,110,2928335.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2393,Northbeam Consulting v8 - Event Reg Push,Professional Services,Event Registration,Specific,"Content Syndication, PR, Paid Social (LinkedIn), Email, Webinar",135500,34163,27091,7072,1064.29,13.73,1050.56,7651.6,1800,529582189.68,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2394,Beacon Life Global - App Adoption,Insurance,App Adoption,Specific,performance marketing,334000,282126,225925,56201,14.51,11.0,3.51,31.9,780,15294648.56,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2395,GlowCrate Q1 2027 - Upsell Wave,Consumer Subscription,Upsell,Specific,digital,164500,195216,150693,44523,9.46,7.6,1.86,24.5,140,966944.44,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2396,ShopHaven EU - Win-Back,E-commerce,Customer Reactivation,Specific,"Display, Affiliate, SMS, Push Notifications",30000,503759,395585,108174,8.33,5.12,3.21,62.7,95,518244.04,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2397,NimbusCRM v4 - Upsell Wave,B2B SaaS,Upsell,Specific,performance marketing,12500,33329,25336,7993,11.61,9.03,2.58,28.6,1200,2224104.48,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2398,Cartly Tax Season - Launch,E-commerce,Product Launch,Specific,digital,81000,835595,648217,187378,5869.26,5023.56,845.7,16.8,95,557579.7,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2399,Saltwater Co. - Renewal Drive #2,B2C Retail,Renewal,Broad,social and email,125000,868695,691816,176879,72.4,68.73,3.67,5.3,110,39503351.36,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2400,DataPilot APAC - Lead Gen,B2B SaaS,Lead Generation,Specific,"Webinar, Account-Based Marketing, Email, Paid Social (LinkedIn), Content Syndication",182500,33090,26201,6889,8.2,6.06,2.14,35.3,1200,2580048.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2401,FitFuel v6 - Cross-sell Drive,Consumer Subscription,Cross-sell,Specific,"Influencer, Email, In-app, Paid Social (Meta), Push Notifications",290000,228148,175600,52548,9.7,2.83,6.87,242.8,140,2389984.94,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2402,Pinecrest Trust - Cross-sell Drive #3,Banking,Cross-sell,Broad,"Display, Direct Mail, Paid Search",639000,621870,507889,113981,5.53,3.68,1.85,50.3,650,3276961.87,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2403,MediBridge - Event Reg Push,Healthcare,Event Registration,Broad,"Paid Search, Display, PR, Direct Mail, Email",455000,837428,643302,194126,7497.95,17.86,7480.09,41881.8,540,28006800214.95,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2404,Cartly - App Adoption #3,E-commerce,App Adoption,Broad,"Paid Social (Meta), Affiliate, Push Notifications",445000,1150222,897755,252467,114128.47,25.11,114103.36,454414.0,95,75698538113.56,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2405,NorthExpo Cyber Monday - Event Reg Push #2,Events,Event Registration,Broad,"Email, Paid Social (LinkedIn), Organic Social, PR, Webinar",159500,297908,239586,58322,16.87,14.67,2.2,15.0,520,21586420.13,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2406,Forge Accounting Fall - Event Reg Push,Professional Services,Event Registration,Broad,digital,85500,36540,29026,7514,18.43,16.26,2.17,13.3,1800,1575765.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2407,BrightArc University Q3 2026 - Cross-sell Drive,Education,Cross-sell,Specific,online,71000,180019,137845,42174,5.18,2.4,2.78,115.8,360,1255513.9,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2408,Cartly Q2 2027 - Seasonal Promo,E-commerce,Seasonal Promotion,Specific,"Display, Paid Search, SMS, Push Notifications, Affiliate",105000,557602,456452,101150,3.69,1.19,2.5,210.1,95,387450.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2409,Orbit Connect - Seasonal Promo,Telecom,Seasonal Promotion,Broad,performance marketing,475000,912187,707486,204701,3.81,3.03,0.78,25.7,470,7824230.86,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2410,Apex Tutoring 2026 - Lead Gen #2,Education,Lead Generation,Broad,social,170000,309089,243553,65536,10.91,8.11,2.8,34.5,360,908053.26,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2411,NorthBridge Bank v2 - Lead Gen,Banking,Lead Generation,Broad,"Direct Mail, Paid Search, Display",720000,472609,382559,90050,2.5,1.48,1.02,68.9,650,5629357.5,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2412,NorthBridge Bank v2 - Seasonal Promo,Banking,Seasonal Promotion,Broad,social,605000,463626,372676,90950,3.4,3.04,0.36,11.8,650,2057000.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2413,RetailNext World v3 - Event Reg Push,Events,Event Registration,Broad,social,32000,363367,281808,81559,4660.87,16.57,4644.3,28028.4,520,3293719375.08,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2414,Edulane 2026 - Seasonal Promo,Education,Seasonal Promotion,Specific,online,77500,158251,121257,36994,2.12,1.44,0.68,47.2,360,164300.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2415,EmberKitchen - Loyalty Boost,B2C Retail,Loyalty,Specific,"Connected TV, Paid Social (Meta), SMS, Display",300000,813710,633708,180002,25.22,22.02,3.2,14.5,110,15147104.26,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2416,Cohort Hub 2027 - Lead Gen,Education,Lead Generation,Broad,social and email,120000,390728,312316,78412,6.43,3.94,2.49,63.2,360,5164434.54,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
